"gene","distance","Z","FC","p.value","p.adj","target_gene","perturbation","significant","direction","minus_log10_fdr"
"GPR65",5.75667987826349e-08,0.144522202484075,3.37569702636767e-06,0.998534041932951,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"SPOCK2",5.73395343036063e-08,0.143410301581883,3.34909621832004e-06,0.998539829293561,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"ABCA6",5.6283302913e-08,0.138189432345451,3.22684758799264e-06,0.998566726555286,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"CPXM1",5.60200223260401e-08,0.13687418210576,3.19672926716314e-06,0.998573431077786,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"TRBC2",5.60089882491557e-08,0.136818937319585,3.19547009298757e-06,0.998573712064007,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"NEAT1",5.59747649868346e-08,0.136647527230755,3.19156621956937e-06,0.998574583570095,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"GZMA",5.39538676089204e-08,0.126352648580101,2.9652715166016e-06,0.998626046357401,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"CH25H",5.38598994804589e-08,0.125865466083619,2.95495164960464e-06,0.998628439285486,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"MEDAG",5.34791092253958e-08,0.123883289310255,2.91331625281378e-06,0.998638136229787,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"RUNX3",5.31859835207676e-08,0.122348677017438,2.88146727330672e-06,0.998645600768718,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"GPR183",5.17145435203911e-08,0.114526941925522,2.72423578325257e-06,0.998683071456256,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"HCLS1",5.06746610408096e-08,0.10887616103735,2.61577874708462e-06,0.998709552396045,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"HMCN1",5.01577273281604e-08,0.106027740958324,2.56268367526737e-06,0.99872271627883,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"S100A2",4.99739539765634e-08,0.105008669731511,2.54393919744891e-06,0.998727396126253,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"LAPTM5",4.99491335209983e-08,0.104870772544011,2.54141283943421e-06,0.998728028187129,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"MXD1",4.9736300526891e-08,0.103685751247979,2.51980108814809e-06,0.998733448047743,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"ZEB1",4.88876563537876e-08,0.0989142833962177,2.43454461587729e-06,0.998755059045003,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
