"gene","distance","Z","FC","p.value","p.adj","target_gene","perturbation","significant","direction","minus_log10_fdr"
"MRVI1",8.72676485024506e-10,1.13294842245574,0.0098125805232305,0.921091845811354,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"VGLL3",8.62012278016042e-10,1.12945545873228,0.00957422412279652,0.922053020064997,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"FLT1",8.4887616155423e-10,1.12509742419155,0.00928464625356175,0.923237146017774,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"LMOD1",8.44848858958345e-10,1.12374881692872,0.00919675738948699,0.923600212436467,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"GLIPR1",8.38924751282037e-10,1.12175417622254,0.00906823365732499,0.924134307136625,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"DMD",8.38439429410519e-10,1.12159019140033,0.00905774466145207,0.924178063403782,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"TAGAP",8.35462968666242e-10,1.12058255205409,0.00899354880800795,0.924446423953976,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"STC2",8.33600233213207e-10,1.11995025653553,0.0089534897577135,0.924614374342075,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"PDE3A",8.32311623246646e-10,1.11951207881515,0.00892582988409977,0.924730561644585,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"IGHG1",8.2711331266954e-10,1.11773804818579,0.00881468319728079,0.925199282727872,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"TPPP3",8.22866809135535e-10,1.11628116327118,0.008724404166455,0.925582200585716,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"FRMD6-AS1",8.08667855051616e-10,1.11135873065475,0.0084259144685776,0.926862680532829,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"SLA",8.06233003575103e-10,1.11050659802713,0.00837525098753053,0.927082277692658,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"ZNF331",7.93006786486878e-10,1.10583572912159,0.00810271370598005,0.928275235437272,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"ERFE",7.88813324244442e-10,1.10433973113815,0.00801724512057996,0.928653504608184,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"RPL39L",7.87442538443017e-10,1.10384911246295,0.00798940487906445,0.928777159158635,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"THBS1",7.85620414632307e-10,1.1031957294817,0.00795247306225058,0.9289415302437,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"C3orf80",7.79239852961774e-10,1.10089665431991,0.00782382265638538,0.929517135093897,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"RGPD3",7.77381311970452e-10,1.10022369742188,0.00778654644537073,0.929684805214264,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"HYDIN",7.75130388500668e-10,1.09940666567814,0.00774151951947146,0.92988787868812,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"MARCKSL1",7.6928169357412e-10,1.09727341364913,0.00762513402783963,0.930415556673826,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"SLC13A5",7.69154669980769e-10,1.09722691667606,0.00762261611543663,0.930427017272255,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"PRKAR2B",7.68931721935961e-10,1.09714528937356,0.0076181977555834,0.930447132609694,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
