"gene","distance","Z","FC","p.value","p.adj","target_gene","perturbation","significant","direction","minus_log10_fdr"
"SERPINF1",2.30051742843643e-06,1.32617157104633,0.0106330165367978,0.917870494467797,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"FYN",2.24977930887019e-06,1.31553210534473,0.0101691644439525,0.919675667205216,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"ZBTB20",2.22668181658733e-06,1.31061877620706,0.00996143164068268,0.920497572912776,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"RIPOR3",2.19885146232837e-06,1.30463887980196,0.00971398031817723,0.921488006452766,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"TMEM158",2.19138008966537e-06,1.30302219866005,0.00964807912778816,0.921753920311724,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"MUSTN1",2.17757417780631e-06,1.30002205414562,0.00952689436171313,0.922245309947664,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"MYH11",2.17488026913661e-06,1.29943469817764,0.00950333722316583,0.92234119688906,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"LAMA4",2.16507453020531e-06,1.2972913343264,0.00941783626798936,0.92269023172253,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"PRRX2",2.16300321392593e-06,1.29683749072042,0.0093998248914492,0.922763962038586,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"CXCL1",2.13904008268152e-06,1.29155902960287,0.0091927040618183,0.923616998762879,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"NDRG1",2.12584184731697e-06,1.28862958893278,0.00907961299127813,0.924086865572362,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"NID1",2.11121010162512e-06,1.28536324986396,0.0089550567865192,0.924607797347582,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"MCAM",2.10522661012014e-06,1.28402178858693,0.00890436872314822,0.924820835995572,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"TUBA4A",2.0739662901273e-06,1.27695851661943,0.0086418917129162,0.925933928371346,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"FNDC1",2.04093148335446e-06,1.2693919934083,0.00836878256006376,0.92711036278016,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"LMOD1",2.0387706841673e-06,1.26889333131959,0.00835107134727715,0.927187318667724,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"PDGFRB",2.0134501752427e-06,1.26301511072343,0.00814492721759007,0.928089147727089,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"MRVI1",2.00921897299716e-06,1.26202650459294,0.0081107305699902,0.92823985757395,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"CDKN2A",1.99746010755316e-06,1.2592694564737,0.00801607298652571,0.928658706362638,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"FBLN1",1.95112627456093e-06,1.24826519597781,0.00764849854497352,0.930309300904919,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"BNC2",1.91366235214367e-06,1.23919850360412,0.00735759807317871,0.931644133674844,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"ITGA7",1.91351656132035e-06,1.23916291729543,0.00735647705052883,0.931649328553487,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"MYLK",1.91021177573008e-06,1.23835560786329,0.00733108862600325,0.931767086814957,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"AREG",1.90574944510685e-06,1.23726357982078,0.00729687720359164,0.931926093840488,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"PDGFRL",1.88249262708443e-06,1.23153553723914,0.00711986897681108,0.932754852032256,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"PPP1R12B",1.88023047447882e-06,1.23097506982664,0.00710276765841715,0.932835467889189,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"MXRA5",1.87699197026944e-06,1.23017167183873,0.00707832115179645,0.932950878981877,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"DIO2",1.85279159741733e-06,1.22412929517701,0.00689697384001573,0.933813355996712,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"DSG2",1.83018425922461e-06,1.21842174695192,0.00672969009721741,0.934619129070361,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"ANKRD28",1.82299667207539e-06,1.21659416808001,0.00667693556950311,0.934875323863978,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"SYNPO2",1.79839456938368e-06,1.21029036744849,0.00649793553792187,0.935752293599544,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"DSC2",1.78197710196562e-06,1.20604146693031,0.00637983830851631,0.936337556202578,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"GPRC5C",1.77829406127349e-06,1.20508356515463,0.00635349350113307,0.936468856827348,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"PRRG4",1.76024443416978e-06,1.20036380333223,0.00622517254338233,0.937112352046766,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"FARP1",1.75992765649033e-06,1.20028059106637,0.00622293215195518,0.937123645995594,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"FAM83A",1.74681996715763e-06,1.19682583556461,0.00613058232528182,0.937590980303578,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"TMEM176B",1.7464660501284e-06,1.19673223955169,0.00612809838563675,0.937603598964452,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"MET",1.74441689338099e-06,1.19618999715497,0.00611372642892465,0.937676660504077,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"SAT1",1.74418351679657e-06,1.19612820620126,0.00611209069017971,0.937684981449176,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"AOC3",1.74274599474214e-06,1.19574743437605,0.0061020199099585,0.937736235850445,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"TWIST1",1.74239237070475e-06,1.1956537239438,0.00609954381533603,0.93774884424494,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"FRZB",1.73682483519553e-06,1.19417612095704,0.00606062586390359,0.937947355667954,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"PLOD2",1.73497690835416e-06,1.19368476895422,0.00604773609519963,0.93801324466603,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"CPXM2",1.73393220295541e-06,1.19340678510701,0.00604045507570521,0.938050494484341,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"THY1",1.70668833537076e-06,1.1861050879936,0.00585212877657169,0.939021944304897,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"ACTA2",1.69566096695192e-06,1.18312049349933,0.00577674876208816,0.939415179229635,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"LRRC15",1.69310060074197e-06,1.18242508498797,0.00575931670924078,0.939506483765571,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"IMPA2",1.68760282235357e-06,1.18092873541213,0.00572197452332345,0.939702541258562,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"SPARCL1",1.68296770833483e-06,1.17966385165412,0.00569058611635027,0.939867837926333,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"GPM6B",1.68269868572784e-06,1.17959034377796,0.00568876697989536,0.93987743184556,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"MTSS1",1.68001351098126e-06,1.1788560792953,0.00567062570990015,0.939973191374847,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"UNC5B",1.67587172693986e-06,1.17772148045093,0.00564270027245923,0.940120898655014,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"GFPT2",1.65654269122131e-06,1.17239371908949,0.0055132882491766,0.940810251779159,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"EFEMP2",1.65075611777176e-06,1.17078812143322,0.00547483789555687,0.941016633500409,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"COL5A3",1.63276144727441e-06,1.16576337996444,0.00535612752072996,0.941658449801812,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
