"gene","distance","Z","FC","p.value","p.adj","target_gene","perturbation","significant","direction","minus_log10_fdr"
"AMTN",6.67772205834586e-17,-1.68533656880225,2.75198007918581e-20,0.999999999867638,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"PSG4",6.64216710877095e-17,-1.68552850220661,2.72275273954056e-20,0.999999999868343,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"COL28A1",6.52916928574712e-17,-1.68614456361597,2.63090075869326e-20,0.999999999870583,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"CCL21",6.48899728305384e-17,-1.68636584745095,2.59862608088551e-20,0.999999999871379,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"ADRB1",6.47595967463199e-17,-1.6864379236307,2.58819432007377e-20,0.999999999871637,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"GZMH",6.47502914717953e-17,-1.68644307278315,2.58745058078006e-20,0.999999999871656,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"TNNI1",6.36352750435555e-17,-1.6870648521865,2.49910474651221e-20,0.999999999873866,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"MS4A2",6.35843380749072e-17,-1.68709348560832,2.4951055221024e-20,0.999999999873967,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"GPR84",6.35640304038107e-17,-1.68710490688898,2.493511994755e-20,0.999999999874007,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"KRT3",6.31795202403377e-17,-1.68732176963197,2.4634358406515e-20,0.999999999874769,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"CALB1",6.19845516684335e-17,-1.68800323900654,2.37113093663952e-20,0.999999999877138,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"CLDN6",6.17184168085946e-17,-1.68815658712162,2.3508134260724e-20,0.999999999877665,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"TYRP1",6.13158499441181e-17,-1.68838965982542,2.32024643299742e-20,0.999999999878463,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"TCL1A",6.10539766424991e-17,-1.68854200118763,2.30046971701704e-20,0.999999999878982,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"WIF1",6.09059623506194e-17,-1.68862836164233,2.28932909451515e-20,0.999999999879276,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"NRXN3",6.08969598429696e-17,-1.68863362021641,2.28865237326386e-20,0.999999999879294,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"L1CAM",6.08828515550765e-17,-1.68864186257467,2.28759205017438e-20,0.999999999879322,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"TTR",6.07755037809664e-17,-1.68870463262527,2.27953226264893e-20,0.999999999879534,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"SPP1",5.99113238533677e-17,-1.68921354199814,2.21516683567226e-20,0.999999999881247,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"CA9",5.95705967526367e-17,-1.68941597472548,2.19004233258006e-20,0.999999999881923,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"TNFRSF4",5.90431576402944e-17,-1.68973135957316,2.15143267121007e-20,0.999999999882968,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"SLURP2",5.89240654792679e-17,-1.6898029150261,2.14276239085451e-20,0.999999999883204,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"KDR",5.87052249818464e-17,-1.68993473653059,2.12687576092975e-20,0.999999999883638,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"SYTL3",5.75183618849872e-17,-1.69065729965419,2.04174558925532e-20,0.99999999988599,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"CNR1",5.71198770855721e-17,-1.69090284746774,2.01355333044243e-20,0.99999999988678,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"AL157895.1",5.66303643628457e-17,-1.69120656323714,1.97918923478517e-20,0.999999999887751,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"CSRP3",5.65557879333559e-17,-1.69125303688705,1.97397988533419e-20,0.999999999887898,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"KLHL31",5.57244645492174e-17,-1.69177478323655,1.9163746459563e-20,0.999999999889546,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"AL133405.1",5.55417172700109e-17,-1.69189039682141,1.90382583106001e-20,0.999999999889909,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"ATP10B",5.54028480413808e-17,-1.69197847584569,1.89431757947881e-20,0.999999999890184,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"GABRA2",5.53411343589884e-17,-1.69201768079074,1.89009973845829e-20,0.999999999890306,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"TRPM1",5.52534109143223e-17,-1.69207347540318,1.88411234232585e-20,0.99999999989048,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
