"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,0.553042401383986,0.836,0.155,0,"11","SCPEP1"
0,0.648955710152897,0.84,0.159,0,"11","PRELID3B"
0,0.786946574727544,0.813,0.132,0,"11","IL13RA1"
0,0.921355575733303,0.779,0.099,0,"11","TMEM222"
0,0.420218133068604,0.923,0.243,0,"11","NRDC"
0,1.27472607991535,0.753,0.073,0,"11","INTS13"
0,0.795158114488518,0.907,0.227,0,"11","GLRX5"
0,0.89844591973722,0.792,0.112,0,"11","NOB1"
0,0.582079853423036,0.814,0.134,0,"11","PAICS"
0,1.01002965501313,0.942,0.262,0,"11","LSM5"
0,0.629648425639286,0.85,0.17,0,"11","FAM3C"
0,1.51881776721149,0.981,0.301,0,"11","MRPL41"
0,1.21203405421324,0.744,0.064,0,"11","PPP1R14B-AS1"
0,0.684743566524285,0.85,0.17,0,"11","LARP4"
0,0.595209986511818,0.813,0.133,0,"11","PIEZO1"
0,0.636201006292694,0.823,0.143,0,"11","PSME3"
0,0.463370443075683,0.855,0.175,0,"11","TGIF1"
0,0.744359715936215,0.829,0.149,0,"11","MFSD12"
0,1.0491199347376,0.941,0.261,0,"11","MYDGF"
0,1.63857691425439,0.735,0.055,0,"11","PLTP"
0,0.566612098238958,0.903,0.224,0,"11","DGUOK"
0,0.341384423164104,0.893,0.214,0,"11","NDUFA10"
0,0.545482514440495,0.921,0.242,0,"11","ANXA7"
0,0.965216470049727,0.768,0.089,0,"11","ARNTL2"
0,1.06819731429642,0.79,0.111,0,"11","MRPS35"
0,1.23962062885027,0.762,0.083,0,"11","ACYP1"
0,0.931144839895942,0.968,0.289,0,"11","STUB1"
0,1.28438999746391,0.775,0.096,0,"11","CANT1"
0,1.10296217285485,0.791,0.112,0,"11","CSE1L"
0,0.45165051887195,0.846,0.167,0,"11","NAB1"
0,0.630307584754675,0.833,0.154,0,"11","MRPL15"
0,0.411156879304913,0.825,0.146,0,"11","MYO5A"
0,0.657005911862581,0.819,0.14,0,"11","UTP6"
0,0.871200850145674,0.767,0.089,0,"11","WWTR1"
0,0.457129994363212,0.887,0.209,0,"11","CDC5L"
0,0.626014605331694,0.916,0.238,0,"11","HEBP2"
0,0.847844247907653,0.784,0.106,0,"11","ENDOG"
0,0.367110084433456,0.904,0.226,0,"11","SAR1A"
0,0.613995319277518,0.9,0.222,0,"11","SMC3"
0,0.664857111756122,0.913,0.235,0,"11","REXO2"
0,0.695727733216435,0.937,0.259,0,"11","MRPS34"
0,0.700676332875826,0.811,0.133,0,"11","RAB34"
