"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.41877195902298e-40,0.689750181581563,0.298,0.12,3.83196118412517e-36,"2","CCNF"
1.6420368854444e-40,0.500288698273641,0.414,0.197,4.43497742389677e-36,"2","RALGPS2"
3.93024733832772e-40,1.87311034829308,0.209,0.067,1.06152050360893e-35,"2","AC239799.2"
4.26243919682176e-40,0.203970938442569,0.999,0.831,1.15124220266959e-35,"2","MT2A"
5.32179856738721e-40,0.466755234208667,0.438,0.215,1.43736457506561e-35,"2","HSPA6"
9.58023981954583e-40,0.453601958455542,0.445,0.216,2.58752697286113e-35,"2","HLA-DRB5"
9.64112351444468e-40,0.285738863728429,0.468,0.231,2.60397105001636e-35,"2","CCNB2"
1.31824252045821e-39,0.980802987587859,0.278,0.11,3.56044122350559e-35,"2","DLK2"
2.03242528931588e-39,0.883495247787151,0.344,0.152,5.48937746391326e-35,"2","AATK"
2.80753163891472e-39,0.838054998101876,0.262,0.098,7.58286220354476e-35,"2","HJURP"
9.74681955901945e-39,0.724306120142389,0.317,0.136,2.63251849469556e-34,"2","TAF4B"
9.96426042299938e-39,0.433946909064461,0.472,0.244,2.6912470976479e-34,"2","NCAPD2"
1.49453022080411e-38,0.470278540382112,0.356,0.158,4.03657667336983e-34,"2","FBXO5"
3.01891604229063e-38,0.574362769693595,0.4,0.19,8.15379033862277e-34,"2","CDC6"
2.05963652721272e-37,0.214009193533261,0.674,0.382,5.56287229634883e-33,"2","SMC2"
2.63297742435914e-37,1.03485673277233,0.285,0.116,7.11140872545161e-33,"2","IL1R2"
2.90925833673593e-37,0.622484456850105,0.325,0.142,7.85761584169008e-33,"2","KIFC1"
2.95381639610454e-37,0.52178173482682,0.317,0.134,7.97796270423876e-33,"2","BUB1"
3.17777227999127e-37,0.666448491335956,0.378,0.181,8.58284515102842e-33,"2","GOLM1"
3.26810551979934e-37,0.436279952517971,0.222,0.076,8.82682619842605e-33,"2","ANXA2R"
9.59102483213572e-37,0.380315486642033,0.318,0.137,2.59043989691154e-32,"2","TTK"
1.12910881246373e-36,0.309091038777689,0.495,0.259,3.04960999158329e-32,"2","UBE2C"
1.87486646759819e-36,0.542313411128026,0.367,0.172,5.06382684233595e-32,"2","AC023157.3"
1.96743831018043e-36,1.36825575489803,0.347,0.166,5.31385413196632e-32,"2","HIST1H2BG"
3.09182548605064e-36,1.8438855629624,0.124,0.028,8.35071145527417e-32,"2","ADAMTS4"
2.01770401758835e-35,1.34280287938067,0.235,0.087,5.44961678110438e-31,"2","TLR2"
2.12545796477165e-35,0.49651086113356,0.413,0.206,5.74064941705176e-31,"2","KIF23"
1.05529954223353e-34,0.863180412841524,0.426,0.225,2.85025853361853e-30,"2","AC036176.3"
2.24268805474328e-34,0.366013281936559,0.373,0.179,6.05727616705612e-30,"2","PRR11"
3.58521268499468e-34,0.867240579559298,0.237,0.092,9.68330094090214e-30,"2","CCNE2"
3.74253075415483e-34,0.26321529304388,0.505,0.273,1.01082013138968e-29,"2","NUSAP1"
6.8489447561232e-34,0.923790223572011,0.491,0.295,1.84983148918132e-29,"2","CEMIP2"
9.2568849183486e-34,0.677709943433062,0.295,0.129,2.50019204759677e-29,"2","CDC45"
5.37679278582954e-33,0.505358800355886,0.298,0.131,1.4522179635247e-28,"2","BUB1B"
6.26672414478646e-33,0.429818229121873,0.259,0.106,1.69257952426537e-28,"2","NEK2"
1.12147106780477e-32,0.57154740573763,0.356,0.174,3.02898120703389e-28,"2","XDH"
1.47025320795731e-32,0.476991246726509,0.478,0.262,3.9710068893719e-28,"2","GABRE"
5.74982873775786e-32,0.407246516718808,0.547,0.309,1.55297124378102e-27,"2","SLC16A3"
1.06844101524744e-31,1.51611398627615,0.169,0.055,2.88575233808182e-27,"2","AC245014.3"
2.5972345644949e-31,1.22070437890006,0.188,0.066,7.01487083524428e-27,"2","AC092718.4"
3.08926556518679e-31,0.486915958814787,0.631,0.403,8.34379736501301e-27,"2","BTG2"
4.85294763782168e-31,0.523378254361165,0.622,0.395,1.31073262749926e-26,"2","PLK3"
5.60838326942409e-31,0.290883290892366,0.536,0.322,1.51476823723875e-26,"2","RNF19B"
1.055558950488e-30,0.977265948801408,0.31,0.145,2.85095916937304e-26,"2","AC124319.1"
1.20276402596026e-30,0.29676515198677,0.319,0.151,3.24854535771607e-26,"2","HIST1H1E"
1.74841000273235e-30,0.818133167528277,0.252,0.106,4.72228057637981e-26,"2","SYNM"
4.86699955769255e-30,0.355000931795058,0.347,0.174,1.31452791053718e-25,"2","AURKA"
8.14381263597483e-30,0.214641683469786,0.676,0.416,2.19956235485044e-25,"2","IER5L"
9.57071848853112e-30,0.270264737412405,0.975,0.715,2.58495535656737e-25,"2","HSPA1A"
1.02201871653703e-29,0.603107615231083,0.366,0.192,2.76037035149487e-25,"2","CD83"
1.36029933471529e-29,0.281852896821247,0.486,0.28,3.67403247313253e-25,"2","DBF4"
1.38606936357301e-29,1.67744390921339,0.188,0.069,3.74363474407433e-25,"2","AL021155.5"
2.65710223881235e-29,0.917278745831057,0.246,0.105,7.17656743680827e-25,"2","NFKBID"
6.11421029909971e-29,1.06048084659274,0.196,0.074,1.65138705968384e-24,"2","PIF1"
9.81922435021514e-29,0.475049254278693,0.408,0.212,2.65207430474961e-24,"2","DLL1"
4.40753557767972e-28,0.444429732899494,0.437,0.242,1.19043128417551e-23,"2","HLA-DPB1"
2.02751569774158e-27,0.426204504346405,0.474,0.286,5.47611714803023e-23,"2","KDM6B"
4.5483470043234e-27,0.839960620485567,0.194,0.074,1.22846304239771e-22,"2","SCG5"
6.25902015053234e-27,0.940069928790357,0.194,0.074,1.69049875245728e-22,"2","LINC02605"
1.10442310461907e-26,0.237408165011906,0.35,0.177,2.98293636326566e-22,"2","ASF1B"
3.05866862345616e-26,0.315629110804615,0.426,0.244,8.26115808509273e-22,"2","DDIT3"
5.35764694583502e-26,0.438854488529395,0.492,0.292,1.44704686360058e-21,"2","SOX9"
1.48949383300989e-25,0.721608228277465,0.308,0.159,4.02297389357642e-21,"2","HIST1H2BH"
2.23656224010747e-25,0.629984225281125,0.289,0.144,6.04073095430626e-21,"2","LPIN1"
2.39277246557138e-25,0.272425076310632,0.269,0.126,6.46263915226175e-21,"2","APOBEC3G"
5.75142704951154e-25,1.4767695053119,0.107,0.029,1.55340293180257e-20,"2","MIR155HG"
2.84823707933266e-23,0.488817941636789,0.163,0.063,7.69280352756958e-19,"2","EHD3"
3.32683442905948e-23,0.450624101694349,0.417,0.244,8.98544710944674e-19,"2","HCAR2"
2.41728991659706e-22,0.505119330389792,0.271,0.134,6.52885833573699e-18,"2","HLA-DQA1"
