"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,4.9570835554201,0.367,0.026,0,"8","ADAM28"
0,4.83345844203561,0.117,0.008,0,"8","COCH"
0,4.79701405071634,0.112,0.006,0,"8","COL4A4"
0,4.66566602803418,0.199,0.011,0,"8","FAM30A"
0,4.63895828839138,0.107,0.007,0,"8","SNX22"
0,4.56776447883661,0.208,0.021,0,"8","TEX9"
0,4.42367876800151,0.221,0.016,0,"8","SCIMP"
0,4.31985233640607,0.263,0.013,0,"8","CXCR5"
0,4.22810837960896,0.214,0.021,0,"8","GNG7"
0,4.20401020115153,0.201,0.016,0,"8","AFF3"
0,9.53531657376736,0.578,0.001,0,"13","CLEC4C"
0,9.53434305366749,0.67,0.002,0,"13","LILRA4"
0,9.47212479964167,0.224,0,0,"13","SLC32A1"
0,8.65034990226021,0.265,0,0,"13","SHD"
0,8.40242818549374,0.406,0.002,0,"13","PTCRA"
0,8.22931480033805,0.112,0,0,"13","INSYN2A"
0,8.0004411715639,0.179,0.001,0,"13","AC007381.1"
0,7.53981516069415,0.355,0.003,0,"13","LINC01226"
0,7.48579622894629,0.307,0.002,0,"13","DRD4"
0,7.45159244127108,0.694,0.006,0,"13","SCT"
0,7.17297566224395,0.105,0.001,0,"13","AL591115.1"
0,7.10957088487076,0.608,0.006,0,"13","SMPD3"
0,6.82084164598024,0.776,0.016,0,"13","PLD4"
0,6.81284796321383,0.135,0.001,0,"13","SLC12A3"
0,6.49201180311465,0.13,0.001,0,"13","NCMAP"
0,6.40082363257922,0.345,0.007,0,"13","IGLON5"
0,6.35150796144437,0.323,0.003,0,"13","NME8"
0,6.29323237697974,0.298,0.002,0,"13","LRRC26"
0,6.2924534565192,0.329,0.004,0,"13","TLR9"
0,6.10824541239988,0.224,0.003,0,"13","AC104024.1"
0,6.09907656720351,0.36,0.008,0,"13","VASH2"
0,6.0627167099463,0.109,0.001,0,"13","AC011893.1"
0,6.03207879755773,0.157,0.001,0,"13","LINC02812"
0,5.91406137249841,0.109,0.002,0,"13","PLEKHD1"
0,5.88341680710938,0.304,0.006,0,"13","EPHB1"
0,5.85701008580083,0.112,0.002,0,"13","CRYM"
0,5.80842764932012,0.268,0.003,0,"13","PACSIN1"
0,5.7759960732187,0.108,0.001,0,"13","AL022724.3"
0,5.76276697317335,0.275,0.006,0,"13","SCN9A"
0,5.75369335810984,0.172,0.003,0,"13","KCNK17"
0,6.65317987339566,0.509,0.011,0,"4","CTAG2"
0,6.2190221790288,0.459,0.014,0,"4","MAGEA4"
0,5.8700240873054,0.102,0.004,0,"4","MAGEB2"
0,5.7386060180228,0.109,0.005,0,"4","MAGEA1"
0,5.34115617647543,0.168,0.018,0,"4","AL354953.1"
0,4.71731604007084,0.165,0.025,0,"4","GTSF1"
0,4.20760437859062,0.178,0.033,0,"4","AKR1C2"
0,3.94142689615433,0.352,0.068,0,"4","NEFL"
5.59282311092291e-321,3.81962027364425,0.218,0.057,1.51056559402917e-316,"4","AKR1C3"
7.24367925912512e-292,3.45405093707305,0.155,0.031,1.9564453310971e-287,"4","MGST1"
0,3.42061967485376,0.46,0.136,0,"4","SNHG25"
1.70715410966871e-291,3.3413204980351,0.198,0.05,4.61085253480422e-287,"4","SAA1"
0,2.95121846396359,0.74,0.405,0,"4","RPL22L1"
4.02178884962522e-227,2.90314968325068,0.25,0.093,1.08624495039528e-222,"4","GSTM3"
2.44818070033959e-212,2.87306242774765,0.186,0.056,6.6122912535472e-208,"4","AKR1C1"
0,2.83663678301817,0.61,0.159,0,"4","LY6D"
7.79311238863538e-126,2.79891304310197,0.263,0.142,2.10484172504653e-121,"4","GCLM"
1.94119153582466e-133,2.70790613586624,0.18,0.071,5.24296421910881e-129,"4","GPX2"
6.02806337746683e-148,2.59937790079392,0.154,0.051,1.62811963762002e-143,"4","GPM6A"
5.64348651508983e-51,2.54111753963014,0.134,0.071,1.52424927286061e-46,"4","SNHG19"
0,2.53142329245372,0.245,0.066,0,"4","SELENOP"
0,2.50388580161456,0.512,0.098,0,"4","SERPINB3"
0,2.41605133375285,0.657,0.224,0,"4","CXCL14"
5.01353876152426e-13,2.37194609792698,0.119,0.09,1.35410668410009e-08,"4","GSTZ1"
1.26502012090721e-22,2.32800525194877,0.148,0.107,3.41669284455828e-18,"4","EXOSC4"
6.79140254011929e-08,2.27975542471301,0.118,0.099,0.00183428991206082,"4","NXN"
2.30547138265311e-105,2.23774071853742,0.303,0.191,6.22684765740778e-101,"4","EIF4EBP1"
2.85812701203648e-22,2.2091443567718,0.124,0.084,7.71951524680934e-18,"4","LINC00958"
2.1721537321619e-22,2.20318537007866,0.115,0.075,5.86677001519607e-18,"4","NUDT8"
0,2.16207621549429,0.732,0.265,0,"4","S100A14"
0,11.4806218798191,0.167,0,0,"12","MS4A3"
0,11.307314596482,0.128,0,0,"12","GATA1"
0,11.1284812175842,0.337,0,0,"12","CMA1"
0,10.9016938881607,0.583,0,0,"12","AL157895.1"
0,10.8495376225744,0.937,0.006,0,"12","TPSAB1"
0,10.5556143912415,0.581,0.003,0,"12","PRG2"
0,10.2319102558981,0.951,0.007,0,"12","CPA3"
0,9.96921063052729,0.382,0.001,0,"12","ADCYAP1"
0,9.92496879346732,0.83,0.003,0,"12","MS4A2"
0,9.79335495320648,0.808,0.003,0,"12","HPGDS"
0,9.73992438763683,0.802,0.003,0,"12","HDC"
0,9.63209788688585,0.203,0,0,"12","TPSG1"
0,9.61478755414549,0.693,0.004,0,"12","CTSG"
0,9.52158824557781,0.159,0,0,"12","ENTHD1"
0,9.4511068158896,0.107,0,0,"12","AL731557.1"
0,9.27634853299503,0.549,0.001,0,"12","GCSAML"
0,9.12555822055809,0.965,0.017,0,"12","TPSB2"
0,9.04279285982884,0.724,0.003,0,"12","SLC18A2"
0,8.98243290857819,0.301,0,0,"12","TPSD1"
0,8.47649076122455,0.13,0,0,"12","LINC01147"
0,8.43794073094559,0.387,0.002,0,"12","ITGA2B"
0,8.42932005594755,0.122,0.001,0,"12","AC026689.1"
0,8.41629556167384,0.13,0,0,"12","PRSS57"
0,8.39027534916872,0.377,0.001,0,"12","KCNH2"
0,8.34217634615423,0.258,0.001,0,"12","CDK15"
0,8.33308483733044,0.258,0,0,"12","SVOPL"
0,8.29435301913642,0.311,0.002,0,"12","CADPS"
0,8.2594150577639,0.679,0.005,0,"12","KIT"
0,8.21476184982159,0.232,0.001,0,"12","ENPP3"
0,8.0742784582807,0.535,0.003,0,"12","SIGLEC6"
0,9.23313572647651,0.119,0.001,0,"9","IGLV6-57"
0,8.69081288562989,0.353,0.02,0,"9","IGHG2"
0,8.6516859233999,0.342,0.07,0,"9","IGLC3"
0,8.30494769135207,0.419,0.025,0,"9","IGHGP"
3.05113025232355e-244,8.29585825348466,0.525,0.216,8.24079769850068e-240,"9","IGLC2"
0,8.28707466311151,0.216,0.002,0,"9","IGLV3-1"
0,8.27236720636325,0.806,0.094,0,"9","IGHG1"
0,8.08449315425668,0.611,0.11,0,"9","IGLC1"
0,7.80937914570428,0.899,0.548,0,"9","IGKC"
0,7.7359024004449,0.751,0.142,0,"9","IGHG3"
0,7.63501281524576,0.142,0.003,0,"9","IGKV4-1"
2.1381826885095e-266,7.59439598248892,0.381,0.108,5.77501762339531e-262,"9","IGHA1"
0,7.48284016536792,0.125,0,0,"9","FAM92B"
0,7.38632337508375,0.818,0.205,0,"9","IGHG4"
0,7.221141128912,0.108,0.002,0,"9","IGKV3-20"
0,6.96711755589708,0.644,0.014,0,"9","DERL3"
0,6.79140892068181,0.651,0.039,0,"9","JCHAIN"
0,6.72479351849028,0.162,0.001,0,"9","AC012236.1"
2.31060897127451e-226,6.5368864205092,0.133,0.017,6.24072377051531e-222,"9","IGHA2"
0,6.5219218194141,0.851,0.044,0,"9","MZB1"
3.07141489776736e-137,6.45969360770087,0.158,0.035,8.29558449737986e-133,"9","IGHM"
0,6.03033218475653,0.322,0.007,0,"9","JSRP1"
0,5.73450618165004,0.319,0.005,0,"9","TNFRSF17"
0,5.17766451909141,0.437,0.007,0,"9","FCRL5"
0,5.00599736534511,0.298,0.012,0,"9","LINC02362"
0,4.99545202829037,0.111,0.003,0,"9","SMPDL3B"
0,4.70506572598103,0.192,0.018,0,"9","DNAAF1"
0,4.31591710973329,0.15,0.003,0,"9","PKHD1L1"
0,4.29870381479438,0.124,0.008,0,"9","ZNF215"
0,3.73560862108333,0.606,0.131,0,"9","TXNDC5"
0,5.11165169703427,0.122,0.001,0,"11","AC109454.3"
0,5.02776854312208,0.185,0.001,0,"11","CDH4"
0,5.00943340574635,0.11,0.001,0,"11","LINC02457"
0,4.77220117389596,0.567,0.009,0,"11","GJB4"
0,4.54901351361826,0.862,0.016,0,"11","SYT8"
0,4.52618340839906,0.846,0.017,0,"11","MSLN"
0,4.47345613312529,0.146,0.002,0,"11","PRRT4"
0,4.43311199642015,0.48,0.006,0,"11","GDPD2"
0,4.43131873801655,0.231,0.002,0,"11","PURPL"
0,4.39505608882144,0.985,0.089,0,"11","PTHLH"
